chrS	500140	46
chrS	500141	46
chrS	500142	45
chrS	500143	45
chrS	500144	46
chrS	500145	47
chrS	500146	45
chrS	500147	46
chrS	500148	46
chrS	500149	46
chrS	500150	45
chrS	500151	47
chrS	500152	46
chrS	500153	46
chrS	500154	47
chrS	500155	47
chrS	500156	49
chrS	500157	49
chrS	500158	50
chrS	500159	50
chrS	500160	49
chrS	500161	50
chrS	500162	50
chrS	500163	48
chrS	500164	47
chrS	500165	46
chrS	500166	46
chrS	500167	46
chrS	500168	45
chrS	500169	45
chrS	500170	45
chrS	500171	46
chrS	500172	46
chrS	500173	47
chrS	500174	47
chrS	500175	47
chrS	500176	46
chrS	500177	44
chrS	500178	44
chrS	500179	45
chrS	500180	46
chrS	500181	46
chrS	500182	47
chrS	500183	48
chrS	500184	49
chrS	500185	49
chrS	500186	48
chrS	500187	50
chrS	500188	50
chrS	500189	52
chrS	500190	51
chrS	500191	52
chrS	500192	52
chrS	500193	52
chrS	500194	52
chrS	500195	52
chrS	500196	54
chrS	500197	52
chrS	500198	52
chrS	500199	51
chrS	500200	53
chrS	500201	54
chrS	500202	56
chrS	500203	56
chrS	500204	57
chrS	500205	56
chrS	500206	56
chrS	500207	56
chrS	500208	57
chrS	500209	57
chrS	500210	55
chrS	500211	55
chrS	500212	55
chrS	500213	55
chrS	500214	56
chrS	500215	56
chrS	500216	56
chrS	500217	55
chrS	500218	55
chrS	500219	55
chrS	500220	55
chrS	500221	58
chrS	500222	58
chrS	500223	58
chrS	500224	59
chrS	500225	59
chrS	500226	59
chrS	500227	59
chrS	500228	60
chrS	500229	59
chrS	500230	60
chrS	500231	61
chrS	500232	62
chrS	500233	60
chrS	500234	59
chrS	500235	60
chrS	500236	61
chrS	500237	62
chrS	500238	63
chrS	500239	65
chrS	500240	66
chrS	500241	66
chrS	500242	67
chrS	500243	66
chrS	500244	65
chrS	500245	66
chrS	500246	65
chrS	500247	65
chrS	500248	64
chrS	500249	64
chrS	500250	62
chrS	500251	61
chrS	500252	62
chrS	500253	61
chrS	500254	61
chrS	500255	61
chrS	500256	60
chrS	500257	60
chrS	500258	61
chrS	500259	61
chrS	500260	62
chrS	500261	62
chrS	500262	62
chrS	500263	61
chrS	500264	61
chrS	500265	61
chrS	500266	62
chrS	500267	62
chrS	500268	62
chrS	500269	62
chrS	500270	64
chrS	500271	64
chrS	500272	64
chrS	500273	65
chrS	500274	64
chrS	500275	64
chrS	500276	65
chrS	500277	65
chrS	500278	67
chrS	500279	67
chrS	500280	66
chrS	500281	65
chrS	500282	64
chrS	500283	64
chrS	500284	63
chrS	500285	63
chrS	500286	62
chrS	500287	61
chrS	500288	60
chrS	500289	60
chrS	500290	61
chrS	500291	60
chrS	500292	59
chrS	500293	59
chrS	500294	59
chrS	500295	59
chrS	500296	58
chrS	500297	59
chrS	500298	59
chrS	500299	59
chrS	500300	59
chrS	500301	59
chrS	500302	59
chrS	500303	59
chrS	500304	59
chrS	500305	59
chrS	500306	59
chrS	500307	59
chrS	500308	59
chrS	500309	60
chrS	500310	60
chrS	500311	60
chrS	500312	60
chrS	500313	59
chrS	500314	59
chrS	500315	60
chrS	500316	60
chrS	500317	58
chrS	500318	58
chrS	500319	56
chrS	500320	56
chrS	500321	55
chrS	500322	55
chrS	500323	55
chrS	500324	55
chrS	500325	56
chrS	500326	55
chrS	500327	56
chrS	500328	56
chrS	500329	56
chrS	500330	54
chrS	500331	54
chrS	500332	52
chrS	500333	53
chrS	500334	53
chrS	500335	52
chrS	500336	52
chrS	500337	52
chrS	500338	51
chrS	500339	51
chrS	500340	51
chrS	500341	51
chrS	500342	52
chrS	500343	53
chrS	500344	53
chrS	500345	53
chrS	500346	54
chrS	500347	54
chrS	500348	55
chrS	500349	55
chrS	500350	54
chrS	500351	52
chrS	500352	51
chrS	500353	51
chrS	500354	52
chrS	500355	54
chrS	500356	55
chrS	500357	54
chrS	500358	54
chrS	500359	54
chrS	500360	53
chrS	500361	52
chrS	500362	51
chrS	500363	51
chrS	500364	51
chrS	500365	50
chrS	500366	51
chrS	500367	50
chrS	500368	50
chrS	500369	48
chrS	500370	47
chrS	500371	47
chrS	500372	46
chrS	500373	46
chrS	500374	48
chrS	500375	47
chrS	500376	47
chrS	500377	47
chrS	500378	47
chrS	500379	47
chrS	500380	48
chrS	500381	48
chrS	500382	49
chrS	500383	50
chrS	500384	50
chrS	500385	50
chrS	500386	50
chrS	500387	51
chrS	500388	50
chrS	500389	51
chrS	500390	50
chrS	500391	50
chrS	500392	50
chrS	500393	50
chrS	500394	50
chrS	500395	51
chrS	500396	50
chrS	500397	50
chrS	500398	50
chrS	500399	52
chrS	500400	51
chrS	500401	50
chrS	500402	49
chrS	500403	49
chrS	500404	50
chrS	500405	49
chrS	500406	50
chrS	500407	51
chrS	500408	49
chrS	500409	49
chrS	500410	49
chrS	500411	49
chrS	500412	49
chrS	500413	49
chrS	500414	49
chrS	500415	51
chrS	500416	51
chrS	500417	51
chrS	500418	52
chrS	500419	53
chrS	500420	52
chrS	500421	52
chrS	500422	54
chrS	500423	55
chrS	500424	55
chrS	500425	55
chrS	500426	54
chrS	500427	54
chrS	500428	54
chrS	500429	55
chrS	500430	57
chrS	500431	58
chrS	500432	59
chrS	500433	58
chrS	500434	58
chrS	500435	59
chrS	500436	59
chrS	500437	60
chrS	500438	60
chrS	500439	59
chrS	500440	60
chrS	500441	61
chrS	500442	61
chrS	500443	61
chrS	500444	61
chrS	500445	62
chrS	500446	62
chrS	500447	62
chrS	500448	62
chrS	500449	62
chrS	500450	62
chrS	500451	60
chrS	500452	60
chrS	500453	60
chrS	500454	60
chrS	500455	58
chrS	500456	56
chrS	500457	55
chrS	500458	55
chrS	500459	55
chrS	500460	57
chrS	500461	57
chrS	500462	57
chrS	500463	56
chrS	500464	56
chrS	500465	56
chrS	500466	56
chrS	500467	57
chrS	500468	56
chrS	500469	56
chrS	500470	56
chrS	500471	58
chrS	500472	58
chrS	500473	57
chrS	500474	56
chrS	500475	57
chrS	500476	56
chrS	500477	57
chrS	500478	56
chrS	500479	58
chrS	500480	57
chrS	500481	57
chrS	500482	59
chrS	500483	59
chrS	500484	57
chrS	500485	56
chrS	500486	56
chrS	500487	56
chrS	500488	55
chrS	500489	54
chrS	500490	54
chrS	500491	54
chrS	500492	55
chrS	500493	55
chrS	500494	55
chrS	500495	56
chrS	500496	55
chrS	500497	56
chrS	500498	57
chrS	500499	58
chrS	500500	58
chrS	500501	59
chrS	500502	59
chrS	500503	59
chrS	500504	58
chrS	500505	59
chrS	500506	59
chrS	500507	58
chrS	500508	58
chrS	500509	58
chrS	500510	58
chrS	500511	58
chrS	500512	57
chrS	500513	58
chrS	500514	58
chrS	500515	59
chrS	500516	59
chrS	500517	58
chrS	500518	60
chrS	500519	61
chrS	500520	61
chrS	500521	62
chrS	500522	62
chrS	500523	63
chrS	500524	63
chrS	500525	62
chrS	500526	62
chrS	500527	62
chrS	500528	63
chrS	500529	62
chrS	500530	62
chrS	500531	61
chrS	500532	63
chrS	500533	63
chrS	500534	62
chrS	500535	62
chrS	500536	60
chrS	500537	59
chrS	500538	59
chrS	500539	59
chrS	500540	59
chrS	500541	59
chrS	500542	59
chrS	500543	59
chrS	500544	60
chrS	500545	59
chrS	500546	59
chrS	500547	59
chrS	500548	59
chrS	500549	58
chrS	500550	58
chrS	500551	60
chrS	500552	58
chrS	500553	58
chrS	500554	58
chrS	500555	60
chrS	500556	60
chrS	500557	59
chrS	500558	59
chrS	500559	58
chrS	500560	57
chrS	500561	59
chrS	500562	59
chrS	500563	60
chrS	500564	61
chrS	500565	61
chrS	500566	62
chrS	500567	61
chrS	500568	63
chrS	500569	64
chrS	500570	63
chrS	500571	61
chrS	500572	61
chrS	500573	63
chrS	500574	64
chrS	500575	62
chrS	500576	63
chrS	500577	63
chrS	500578	64
chrS	500579	64
chrS	500580	64
chrS	500581	65
chrS	500582	66
chrS	500583	68
chrS	500584	69
chrS	500585	70
chrS	500586	70
chrS	500587	70
chrS	500588	70
chrS	500589	70
chrS	500590	68
chrS	500591	68
chrS	500592	69
chrS	500593	69
chrS	500594	68
chrS	500595	70
chrS	500596	70
chrS	500597	69
chrS	500598	70
chrS	500599	70
chrS	500600	71
chrS	500601	71
chrS	500602	72
chrS	500603	72
chrS	500604	72
chrS	500605	72
chrS	500606	72
chrS	500607	73
chrS	500608	74
chrS	500609	73
chrS	500610	74
chrS	500611	74
chrS	500612	72
chrS	500613	71
chrS	500614	71
chrS	500615	71
chrS	500616	71
chrS	500617	71
chrS	500618	71
chrS	500619	71
chrS	500620	71
chrS	500621	72
chrS	500622	71
chrS	500623	71
chrS	500624	72
chrS	500625	71
chrS	500626	71
chrS	500627	72
chrS	500628	71
chrS	500629	70
chrS	500630	71
chrS	500631	71
chrS	500632	72
chrS	500633	72
chrS	500634	72
chrS	500635	72
chrS	500636	72
chrS	500637	72
chrS	500638	73
chrS	500639	73
chrS	500640	73
chrS	500641	73
chrS	500642	74
chrS	500643	74
chrS	500644	75
chrS	500645	73
chrS	500646	74
chrS	500647	74
chrS	500648	72
chrS	500649	71
chrS	500650	71
chrS	500651	71
chrS	500652	71
chrS	500653	71
chrS	500654	71
chrS	500655	72
chrS	500656	74
chrS	500657	74
chrS	500658	73
chrS	500659	72
chrS	500660	71
chrS	500661	71
chrS	500662	69
chrS	500663	68
chrS	500664	68
chrS	500665	67
chrS	500666	68
chrS	500667	68
chrS	500668	67
chrS	500669	66
chrS	500670	67
chrS	500671	68
chrS	500672	68
chrS	500673	69
chrS	500674	69
chrS	500675	68
chrS	500676	68
chrS	500677	70
chrS	500678	69
chrS	500679	70
chrS	500680	69
chrS	500681	67
chrS	500682	68
chrS	500683	67
chrS	500684	68
chrS	500685	66
chrS	500686	66
chrS	500687	66
chrS	500688	66
chrS	500689	68
chrS	500690	67
chrS	500691	67
chrS	500692	66
chrS	500693	66
chrS	500694	65
chrS	500695	66
chrS	500696	65
chrS	500697	65
chrS	500698	64
chrS	500699	64
chrS	500700	64
chrS	500701	65
chrS	500702	66
chrS	500703	65
chrS	500704	65
chrS	500705	65
chrS	500706	64
chrS	500707	63
chrS	500708	64
chrS	500709	63
chrS	500710	63
chrS	500711	62
chrS	500712	61
chrS	500713	61
chrS	500714	62
chrS	500715	61
chrS	500716	61
chrS	500717	63
chrS	500718	64
chrS	500719	64
chrS	500720	65
chrS	500721	64
chrS	500722	63
chrS	500723	64
chrS	500724	64
chrS	500725	63
chrS	500726	63
chrS	500727	63
chrS	500728	62
chrS	500729	63
chrS	500730	61
chrS	500731	59
chrS	500732	57
chrS	500733	58
chrS	500734	59
chrS	500735	59
chrS	500736	60
chrS	500737	59
chrS	500738	58
chrS	500739	58
chrS	500740	58
chrS	500741	58
chrS	500742	58
chrS	500743	58
chrS	500744	57
chrS	500745	58
chrS	500746	58
chrS	500747	59
chrS	500748	60
chrS	500749	60
chrS	500750	60
chrS	500751	61
chrS	500752	62
chrS	500753	62
chrS	500754	61
chrS	500755	62
chrS	500756	61
chrS	500757	59
chrS	500758	60
chrS	500759	60
chrS	500760	60
chrS	500761	62
chrS	500762	62
chrS	500763	63
chrS	500764	63
chrS	500765	62
chrS	500766	64
chrS	500767	65
chrS	500768	64
chrS	500769	64
chrS	500770	64
chrS	500771	63
chrS	500772	62
chrS	500773	62
chrS	500774	62
chrS	500775	64
chrS	500776	63
chrS	500777	62
chrS	500778	65
chrS	500779	65
chrS	500780	65
chrS	500781	64
chrS	500782	65
chrS	500783	65
chrS	500784	65
chrS	500785	65
chrS	500786	66
chrS	500787	66
chrS	500788	66
chrS	500789	66
chrS	500790	66
chrS	500791	66
chrS	500792	68
chrS	500793	68
chrS	500794	68
chrS	500795	68
chrS	500796	67
chrS	500797	68
chrS	500798	69
chrS	500799	70
chrS	500800	70
chrS	500801	71
chrS	500802	71
chrS	500803	70
chrS	500804	69
chrS	500805	71
chrS	500806	71
chrS	500807	71
chrS	500808	72
chrS	500809	72
chrS	500810	72
chrS	500811	72
chrS	500812	71
chrS	500813	71
chrS	500814	70
chrS	500815	70
chrS	500816	71
chrS	500817	72
chrS	500818	72
chrS	500819	72
chrS	500820	72
chrS	500821	71
chrS	500822	71
chrS	500823	70
chrS	500824	70
chrS	500825	68
chrS	500826	69
chrS	500827	69
chrS	500828	69
chrS	500829	69
chrS	500830	70
chrS	500831	69
chrS	500832	68
chrS	500833	67
chrS	500834	66
chrS	500835	66
chrS	500836	66
chrS	500837	67
chrS	500838	65
chrS	500839	65
chrS	500840	65
chrS	500841	66
chrS	500842	66
chrS	500843	65
chrS	500844	64
chrS	500845	64
chrS	500846	65
chrS	500847	64
chrS	500848	63
chrS	500849	64
chrS	500850	63
chrS	500851	63
chrS	500852	63
chrS	500853	63
chrS	500854	64
chrS	500855	64
chrS	500856	64
chrS	500857	65
chrS	500858	65
chrS	500859	64
chrS	500860	66
chrS	500861	67
chrS	500862	68
chrS	500863	67
chrS	500864	66
chrS	500865	65
chrS	500866	66
chrS	500867	66
chrS	500868	66
chrS	500869	65
chrS	500870	64
chrS	500871	65
chrS	500872	65
chrS	500873	66
chrS	500874	66
chrS	500875	64
chrS	500876	64
chrS	500877	63
chrS	500878	62
chrS	500879	63
chrS	500880	63
chrS	500881	62
chrS	500882	61
chrS	500883	60
chrS	500884	62
chrS	500885	60
chrS	500886	59
chrS	500887	59
chrS	500888	58
chrS	500889	58
chrS	500890	58
chrS	500891	57
chrS	500892	56
chrS	500893	56
chrS	500894	56
chrS	500895	56
chrS	500896	54
chrS	500897	54
chrS	500898	54
chrS	500899	54
chrS	500900	55
chrS	500901	55
chrS	500902	55
chrS	500903	54
chrS	500904	56
chrS	500905	56
chrS	500906	56
chrS	500907	56
chrS	500908	53
chrS	500909	52
chrS	500910	53
chrS	500911	53
chrS	500912	52
chrS	500913	52
chrS	500914	52
chrS	500915	52
chrS	500916	51
chrS	500917	51
chrS	500918	51
chrS	500919	51
chrS	500920	51
chrS	500921	51
chrS	500922	49
chrS	500923	49
chrS	500924	49
chrS	500925	50
chrS	500926	49
chrS	500927	49
chrS	500928	48
chrS	500929	48
chrS	500930	46
chrS	500931	46
chrS	500932	46
chrS	500933	46
chrS	500934	45
chrS	500935	44
chrS	500936	44
chrS	500937	44
chrS	500938	43
chrS	500939	42
chrS	500940	42
chrS	500941	42
chrS	500942	42
chrS	500943	42
chrS	500944	41
chrS	500945	42
chrS	500946	41
chrS	500947	42
chrS	500948	43
chrS	500949	42
chrS	500950	42
chrS	500951	41
chrS	500952	42
chrS	500953	42
chrS	500954	43
chrS	500955	44
chrS	500956	44
chrS	500957	45
chrS	500958	45
chrS	500959	45
chrS	500960	46
chrS	500961	46
chrS	500962	46
chrS	500963	48
chrS	500964	47
chrS	500965	47
chrS	500966	46
chrS	500967	45
chrS	500968	45
chrS	500969	46
chrS	500970	46
chrS	500971	46
chrS	500972	46
chrS	500973	47
chrS	500974	48
chrS	500975	49
chrS	500976	49
chrS	500977	48
chrS	500978	49
chrS	500979	48
chrS	500980	48
chrS	500981	49
chrS	500982	49
chrS	500983	49
chrS	500984	48
chrS	500985	49
chrS	500986	50
chrS	500987	49
chrS	500988	49
chrS	500989	49
chrS	500990	47
chrS	500991	47
chrS	500992	46
chrS	500993	46
chrS	500994	47
chrS	500995	48
chrS	500996	47
chrS	500997	47
chrS	500998	48
chrS	500999	48
chrS	501000	49
chrS	501001	50
chrS	501002	50
chrS	501003	50
chrS	501004	49
chrS	501005	50
chrS	501006	50
chrS	501007	51
chrS	501008	52
chrS	501009	52
chrS	501010	52
chrS	501011	51
chrS	501012	51
chrS	501013	51
chrS	501014	49
chrS	501015	50
chrS	501016	50
chrS	501017	51
chrS	501018	51
chrS	501019	52
chrS	501020	52
chrS	501021	51
chrS	501022	51
chrS	501023	50
chrS	501024	50
chrS	501025	49
chrS	501026	49
chrS	501027	47
chrS	501028	48
chrS	501029	48
chrS	501030	48
chrS	501031	47
chrS	501032	48
chrS	501033	48
chrS	501034	47
chrS	501035	46
chrS	501036	46
chrS	501037	47
chrS	501038	50
chrS	501039	51
chrS	501040	51
chrS	501041	52
chrS	501042	52
chrS	501043	52
chrS	501044	52
chrS	501045	52
chrS	501046	54
chrS	501047	55
chrS	501048	55
chrS	501049	56
chrS	501050	56
chrS	501051	56
chrS	501052	57
chrS	501053	57
chrS	501054	57
chrS	501055	57
chrS	501056	57
chrS	501057	58
chrS	501058	58
chrS	501059	57
chrS	501060	57
chrS	501061	58
chrS	501062	58
chrS	501063	59
chrS	501064	60
chrS	501065	60
chrS	501066	61
chrS	501067	61
chrS	501068	61
chrS	501069	61
chrS	501070	62
chrS	501071	63
chrS	501072	65
chrS	501073	65
chrS	501074	66
chrS	501075	66
chrS	501076	66
chrS	501077	64
chrS	501078	63
chrS	501079	63
chrS	501080	63
chrS	501081	64
chrS	501082	64
chrS	501083	64
chrS	501084	64
chrS	501085	63
chrS	501086	61
chrS	501087	60
chrS	501088	60
chrS	501089	60
chrS	501090	59
chrS	501091	59
chrS	501092	60
chrS	501093	60
chrS	501094	60
chrS	501095	59
chrS	501096	59
chrS	501097	59
chrS	501098	60
chrS	501099	59
chrS	501100	60
chrS	501101	59
chrS	501102	59
chrS	501103	58
chrS	501104	59
chrS	501105	59
chrS	501106	60
chrS	501107	59
chrS	501108	58
chrS	501109	58
chrS	501110	60
chrS	501111	59
chrS	501112	59
chrS	501113	60
chrS	501114	61
chrS	501115	61
chrS	501116	61
chrS	501117	62
chrS	501118	62
chrS	501119	62
chrS	501120	63
chrS	501121	62
chrS	501122	62
chrS	501123	62
chrS	501124	61
chrS	501125	61
chrS	501126	61
chrS	501127	62
chrS	501128	61
chrS	501129	62
chrS	501130	62
chrS	501131	62
chrS	501132	62
chrS	501133	62
chrS	501134	62
chrS	501135	62
chrS	501136	62
chrS	501137	62
chrS	501138	61
chrS	501139	60
chrS	501140	60
chrS	501141	61
chrS	501142	62
chrS	501143	63
chrS	501144	63
chrS	501145	62
chrS	501146	61
chrS	501147	60
chrS	501148	60
chrS	501149	58
chrS	501150	59
chrS	501151	59
chrS	501152	60
chrS	501153	62
chrS	501154	64
chrS	501155	64
chrS	501156	64
chrS	501157	65
chrS	501158	66
chrS	501159	66
chrS	501160	65
chrS	501161	65
chrS	501162	64
chrS	501163	64
chrS	501164	63
chrS	501165	63
chrS	501166	62
chrS	501167	62
chrS	501168	60
chrS	501169	59
chrS	501170	59
chrS	501171	58
chrS	501172	59
chrS	501173	59
chrS	501174	59
chrS	501175	60
chrS	501176	59
chrS	501177	58
chrS	501178	58
chrS	501179	58
chrS	501180	58
chrS	501181	58
chrS	501182	57
chrS	501183	57
chrS	501184	57
chrS	501185	57
chrS	501186	57
chrS	501187	56
chrS	501188	56
chrS	501189	56
chrS	501190	57
chrS	501191	57
chrS	501192	57
chrS	501193	56
chrS	501194	56
chrS	501195	57
chrS	501196	58
chrS	501197	57
chrS	501198	57
chrS	501199	57
chrS	501200	56
chrS	501201	55
chrS	501202	54
chrS	501203	55
chrS	501204	53
chrS	501205	51
chrS	501206	49
chrS	501207	51
chrS	501208	51
chrS	501209	51
chrS	501210	51
chrS	501211	50
chrS	501212	50
chrS	501213	49
chrS	501214	49
chrS	501215	48
chrS	501216	48
chrS	501217	48
chrS	501218	48
chrS	501219	49
chrS	501220	50
chrS	501221	51
chrS	501222	50
chrS	501223	48
chrS	501224	49
chrS	501225	50
chrS	501226	51
chrS	501227	50
chrS	501228	51
chrS	501229	51
chrS	501230	52
chrS	501231	51
chrS	501232	51
chrS	501233	51
chrS	501234	51
chrS	501235	52
chrS	501236	52
chrS	501237	54
chrS	501238	55
chrS	501239	55
chrS	501240	53
chrS	501241	53
chrS	501242	53
chrS	501243	53
chrS	501244	52
chrS	501245	52
chrS	501246	52
chrS	501247	52
chrS	501248	52
chrS	501249	54
chrS	501250	53
chrS	501251	53
chrS	501252	54
chrS	501253	54
chrS	501254	54
chrS	501255	55
chrS	501256	55
chrS	501257	55
chrS	501258	58
chrS	501259	57
chrS	501260	57
chrS	501261	56
chrS	501262	56
chrS	501263	55
chrS	501264	57
chrS	501265	58
chrS	501266	60
chrS	501267	61
chrS	501268	62
chrS	501269	62
chrS	501270	61
chrS	501271	60
chrS	501272	59
chrS	501273	59
chrS	501274	59
chrS	501275	59
chrS	501276	61
chrS	501277	61
chrS	501278	62
chrS	501279	62
chrS	501280	62
chrS	501281	62
chrS	501282	61
chrS	501283	59
chrS	501284	57
chrS	501285	57
chrS	501286	57
chrS	501287	57
chrS	501288	56
chrS	501289	56
chrS	501290	57
chrS	501291	59
chrS	501292	59
chrS	501293	59
chrS	501294	59
chrS	501295	57
chrS	501296	58
chrS	501297	57
chrS	501298	59
chrS	501299	60
chrS	501300	61
chrS	501301	61
chrS	501302	61
chrS	501303	61
chrS	501304	63
chrS	501305	62
chrS	501306	63
chrS	501307	64
chrS	501308	64
chrS	501309	64
chrS	501310	64
chrS	501311	64
chrS	501312	64
chrS	501313	65
chrS	501314	65
chrS	501315	65
chrS	501316	65
chrS	501317	66
chrS	501318	66
chrS	501319	66
chrS	501320	65
chrS	501321	64
chrS	501322	64
chrS	501323	64
chrS	501324	64
chrS	501325	65
chrS	501326	64
chrS	501327	64
chrS	501328	63
chrS	501329	64
chrS	501330	65
chrS	501331	65
chrS	501332	64
chrS	501333	63
chrS	501334	63
chrS	501335	62
chrS	501336	62
chrS	501337	63
chrS	501338	62
chrS	501339	61
chrS	501340	61
chrS	501341	63
chrS	501342	62
chrS	501343	62
chrS	501344	62
chrS	501345	62
chrS	501346	62
chrS	501347	63
chrS	501348	63
chrS	501349	61
chrS	501350	61
chrS	501351	61
chrS	501352	61
chrS	501353	61
chrS	501354	60
chrS	501355	60
chrS	501356	60
chrS	501357	60
chrS	501358	60
chrS	501359	60
chrS	501360	58
chrS	501361	60
chrS	501362	62
chrS	501363	62
chrS	501364	63
chrS	501365	62
chrS	501366	62
chrS	501367	62
chrS	501368	62
chrS	501369	63
chrS	501370	64
chrS	501371	65
chrS	501372	66
chrS	501373	65
chrS	501374	66
chrS	501375	68
chrS	501376	72
chrS	501377	72
chrS	501378	73
chrS	501379	72
chrS	501380	74
chrS	501381	74
chrS	501382	73
chrS	501383	73
chrS	501384	75
chrS	501385	74
chrS	501386	74
chrS	501387	74
chrS	501388	70
chrS	501389	70
chrS	501390	68
chrS	501391	69
chrS	501392	70
chrS	501393	70
chrS	501394	68
chrS	501395	67
chrS	501396	65
chrS	501397	64
chrS	501398	61
chrS	501399	61
chrS	501400	62
chrS	501401	63
chrS	501402	64
chrS	501403	63
chrS	501404	62
chrS	501405	62
chrS	501406	59
chrS	501407	58
chrS	501408	57
chrS	501409	57
chrS	501410	58
chrS	501411	58
chrS	501412	58
chrS	501413	59
chrS	501414	60
chrS	501415	60
chrS	501416	60
chrS	501417	59
chrS	501418	60
chrS	501419	60
chrS	501420	61
chrS	501421	61
chrS	501422	62
chrS	501423	62
chrS	501424	63
chrS	501425	63
chrS	501426	62
chrS	501427	63
chrS	501428	62
chrS	501429	62
chrS	501430	61
chrS	501431	61
chrS	501432	60
chrS	501433	61
chrS	501434	61
chrS	501435	62
chrS	501436	64
chrS	501437	64
chrS	501438	64
chrS	501439	64
chrS	501440	64
chrS	501441	66
chrS	501442	66
chrS	501443	66
chrS	501444	67
chrS	501445	67
chrS	501446	69
chrS	501447	68
chrS	501448	70
chrS	501449	70
chrS	501450	70
chrS	501451	70
chrS	501452	70
chrS	501453	71
chrS	501454	71
chrS	501455	70
chrS	501456	70
chrS	501457	70
chrS	501458	70
chrS	501459	70
chrS	501460	71
chrS	501461	71
chrS	501462	72
chrS	501463	72
chrS	501464	72
chrS	501465	72
chrS	501466	73
chrS	501467	71
chrS	501468	71
chrS	501469	71
chrS	501470	70
chrS	501471	68
chrS	501472	68
chrS	501473	68
chrS	501474	68
chrS	501475	67
chrS	501476	68
chrS	501477	68
chrS	501478	69
chrS	501479	72
chrS	501480	72
chrS	501481	71
chrS	501482	72
chrS	501483	73
chrS	501484	74
chrS	501485	73
chrS	501486	72
chrS	501487	73
chrS	501488	73
chrS	501489	73
chrS	501490	74
chrS	501491	72
chrS	501492	70
chrS	501493	72
chrS	501494	71
chrS	501495	71
chrS	501496	73
chrS	501497	72
chrS	501498	73
chrS	501499	72
chrS	501500	72
chrS	501501	71
chrS	501502	70
chrS	501503	70
chrS	501504	71
chrS	501505	70
chrS	501506	67
chrS	501507	69
chrS	501508	69
chrS	501509	70
chrS	501510	70
chrS	501511	70
chrS	501512	71
chrS	501513	71
chrS	501514	70
chrS	501515	70
chrS	501516	70
chrS	501517	70
chrS	501518	70
chrS	501519	71
chrS	501520	72
chrS	501521	71
chrS	501522	70
chrS	501523	71
chrS	501524	72
chrS	501525	74
chrS	501526	75
chrS	501527	77
chrS	501528	77
chrS	501529	77
chrS	501530	76
chrS	501531	75
chrS	501532	74
chrS	501533	74
chrS	501534	74
chrS	501535	73
chrS	501536	73
chrS	501537	74
chrS	501538	74
chrS	501539	74
chrS	501540	73
chrS	501541	73
chrS	501542	73
chrS	501543	72
chrS	501544	70
chrS	501545	70
chrS	501546	71
chrS	501547	72
chrS	501548	71
chrS	501549	72
chrS	501550	72
chrS	501551	70
chrS	501552	69
chrS	501553	69
chrS	501554	68
chrS	501555	69
